action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,358521,17734184,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(N)=O)c1ccccc1CCc1nc(Nc2cn[nH]c2)ncc1Cl,,,CHEMBL3886478,,2016,"{'bei': '21.70', 'le': '0.42', 'lle': '5.08', 'sei': '7.34'}",CHEMBL3960972,,CHEMBL3960972,8.05,0,http://www.openphacts.org/units/Nanomolar,2857900,=,37,1,=,,IC50,nM,,9.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,9.0
,358522,17734185,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(N)=O)c1ccccc1CCc1nc(Nc2cnn(C)c2)ncc1Cl,,,CHEMBL3886478,,2016,"{'bei': '20.26', 'le': '0.39', 'lle': '4.82', 'sei': '7.90'}",CHEMBL3933224,,CHEMBL3933224,7.80,0,http://www.openphacts.org/units/Nanomolar,2857901,=,37,1,=,,IC50,nM,,16.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,16.0
,358523,17734186,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(N)=O)c1ccccc1CCc1nc(Nc2ccc(C3CCNCC3)nc2)ncc1Cl,,,CHEMBL3886478,,2016,"{'bei': '16.15', 'le': '0.31', 'lle': '3.40', 'sei': '7.10'}",CHEMBL3957259,,CHEMBL3957259,7.51,0,http://www.openphacts.org/units/Nanomolar,2857902,=,37,1,=,,IC50,nM,,31.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,31.0
,358524,17734187,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(N)=O)c1ccccc1CCc1nc(Nc2ccc(C3CCN(C)CC3)nc2)ncc1Cl,,,CHEMBL3886478,,2016,"{'bei': '15.65', 'le': '0.30', 'lle': '3.04', 'sei': '7.72'}",CHEMBL3892658,,CHEMBL3892658,7.50,0,http://www.openphacts.org/units/Nanomolar,2857903,=,37,1,=,,IC50,nM,,32.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,32.0
,358525,17734188,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(N)=O)c1ccccc1CCc1nc(Nc2cccnc2)ncc1Cl,,,CHEMBL3886478,,2016,"{'bei': '19.26', 'le': '0.37', 'lle': '3.72', 'sei': '7.84'}",CHEMBL3971001,,CHEMBL3971001,7.36,0,http://www.openphacts.org/units/Nanomolar,2857904,=,37,1,=,,IC50,nM,,44.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,44.0
,358526,17734189,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(N)=O)c1ccccc1CCc1nc(Nc2cncnc2)ncc1Cl,,,CHEMBL3886478,,2016,"{'bei': '17.75', 'le': '0.34', 'lle': '3.76', 'sei': '6.37'}",CHEMBL3981693,,CHEMBL3981693,6.80,0,http://www.openphacts.org/units/Nanomolar,2857905,=,37,1,=,,IC50,nM,,160.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,160.0
,358527,17734190,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Nc2ncc(Cl)c(CCc3ccccc3C(C)C(N)=O)n2)cn1,,,CHEMBL3886478,,2016,"{'bei': '18.56', 'le': '0.36', 'lle': '3.40', 'sei': '7.83'}",CHEMBL3915153,,CHEMBL3915153,7.35,0,http://www.openphacts.org/units/Nanomolar,2857906,=,37,1,=,,IC50,nM,,45.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,45.0
,358528,17734191,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(N)=O)c1ccccc1CCc1nc(Nc2ccnnc2)ncc1Cl,,,CHEMBL3886478,,2016,"{'bei': '17.79', 'le': '0.34', 'lle': '3.77', 'sei': '6.39'}",CHEMBL3976872,,CHEMBL3976872,6.81,0,http://www.openphacts.org/units/Nanomolar,2857907,=,37,1,=,,IC50,nM,,154.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,154.0
,358529,17734192,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(N)=O)c1ccccc1CCc1nc(Nc2cnn(C3CCNCC3)c2)ncc1Cl,,,CHEMBL3886478,,2016,"{'bei': '17.45', 'le': '0.34', 'lle': '4.55', 'sei': '7.15'}",CHEMBL3906184,,CHEMBL3906184,7.92,0,http://www.openphacts.org/units/Nanomolar,2857908,=,37,1,=,,IC50,nM,,12.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,12.0
,358530,17734193,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C(N)=O)c1ccccc1CCc1nc(Nc2cnn(C3CCN(C)CC3)c2)ncc1Cl,,,CHEMBL3886478,,2016,"{'bei': '17.19', 'le': '0.33', 'lle': '4.34', 'sei': '7.89'}",CHEMBL3970712,,CHEMBL3970712,8.05,0,http://www.openphacts.org/units/Nanomolar,2857909,=,37,1,=,,IC50,nM,,9.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,9.0
,358531,17734194,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(Nc2ncc(Cl)c(CCc3ccccc3C(C)(C)C(N)=O)n2)cn1,,,CHEMBL3886478,,2016,"{'bei': '21.37', 'le': '0.42', 'lle': '5.36', 'sei': '8.63'}",CHEMBL3981577,,CHEMBL3981577,8.52,0,http://www.openphacts.org/units/Nanomolar,2857910,=,37,1,=,,IC50,nM,,3.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,3.0
,358532,17734195,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnc(Nc2cn[nH]c2)nc1CCc1ccccc1C1(C(N)=O)CC1,,,CHEMBL3886478,,2016,"{'bei': '21.76', 'le': '0.40', 'lle': '5.34', 'sei': '7.20'}",CHEMBL3949389,,CHEMBL3949389,7.89,0,http://www.openphacts.org/units/Nanomolar,2857911,=,37,1,=,,IC50,nM,,13.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,13.0
,358533,17734196,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnc(Nc2cnn(C)c2)nc1CCc1ccccc1C1(C(N)=O)CC1,,,CHEMBL3886478,,2016,"{'bei': '22.05', 'le': '0.40', 'lle': '5.74', 'sei': '8.41'}",CHEMBL3973562,,CHEMBL3973562,8.30,0,http://www.openphacts.org/units/Nanomolar,2857912,=,37,1,=,,IC50,nM,,5.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,5.0
,358534,17734197,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnc(Nc2cnn(C3CCN(C)CC3)c2)nc1CCc1ccccc1C1(C(N)=O)CC1,,,CHEMBL3886478,,2016,"{'bei': '17.23', 'le': '0.32', 'lle': '4.63', 'sei': '7.77'}",CHEMBL3944075,,CHEMBL3944075,7.92,0,http://www.openphacts.org/units/Nanomolar,2857913,=,37,1,=,,IC50,nM,,12.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,12.0
,358535,17734198,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnc(Nc2ccc(C3CCN(C)CC3)nc2)nc1CCc1ccccc1C1(C(N)=O)CC1,,,CHEMBL3886478,,2016,"{'bei': '16.23', 'le': '0.30', 'lle': '3.61', 'sei': '7.87'}",CHEMBL3926124,,CHEMBL3926124,7.64,0,http://www.openphacts.org/units/Nanomolar,2857914,=,37,1,=,,IC50,nM,,23.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,23.0
,358536,17734199,[],CHEMBL3887860,"VEGFR3 Biochemical Assay: A biotin labelled peptide is used as substrate (amino acid sequence: Biotin-Glu-Gly-Pro-Trp-Leu-Glu-Glu-Glu-Glu-Glu-Ala-Tyr-Gly-Trp-Met-Asp-Phe-NH2). VEGFR3 cytoplasmic domain (amino acids 798-1298) was purchased as N-terminal GST-fusion protein (the enzyme). The 15 uL assay reactions are run in Greiner brand white 384-well low volume plates. All reactions contained 10 mM HEPES pH 7.4, mM MgCl2, 0.01% (v/v) Tween-20, 50 uM Na3VO4, 0.01% (w/v) albumin from chicken egg white, 1 mM Dithiothreitol, 111 nM peptide substrate, 500 uM ATP, and 3.8 ng/reaction enzyme, with the enzyme being omitted from negative control reactions. Compounds were added in a volume of 100 nL from dilution series prepared in DMSO, positive and negative control reactions receiving the same volume DMSO without compound. The plates were sealed with adhesive seals and incubated for 90 minutes at 30 degree Celsius.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cnc(Nc2ccc(C(C)N)cc2)nc1CCc1ccccc1C1(C(N)=O)CC1,,,CHEMBL3886478,,2016,"{'bei': '17.66', 'le': '0.32', 'lle': '3.49', 'sei': '6.86'}",CHEMBL3901596,,CHEMBL3901596,7.34,0,http://www.openphacts.org/units/Nanomolar,2857915,=,37,1,=,,IC50,nM,,46.0,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,9606,,,IC50,nM,UO_0000065,,46.0
